Elapsed time,ii
2.464,4.59E-01
2.465,4.69E-01
2.466,4.78E-01
2.467,4.84E-01
2.468,4.89E-01
2.469,4.91E-01
2.47,4.92E-01
2.471,4.90E-01
2.472,4.86E-01
2.473,4.81E-01
2.474,4.73E-01
2.475,4.63E-01
2.476,4.52E-01
2.477,4.39E-01
2.478,4.25E-01
2.479,4.09E-01
2.48,3.92E-01
2.481,3.75E-01
2.482,3.56E-01
2.483,3.37E-01
2.484,3.18E-01
2.485,2.98E-01
2.486,2.79E-01
2.487,2.59E-01
2.488,2.40E-01
2.489,2.22E-01
2.49,2.04E-01
2.491,1.86E-01
2.492,1.70E-01
2.493,1.54E-01
2.494,1.39E-01
2.495,1.25E-01
2.496,1.12E-01
2.497,1.00E-01
2.498,8.89E-02
2.499,7.87E-02
2.5,6.95E-02
2.501,6.13E-02
2.502,5.39E-02
2.503,4.73E-02
2.504,4.14E-02
2.505,3.62E-02
2.506,3.16E-02
2.507,2.76E-02
2.508,2.42E-02
2.509,2.11E-02
2.51,1.86E-02
2.511,1.64E-02
2.512,1.45E-02
2.513,1.30E-02
2.514,1.17E-02
2.515,1.07E-02
2.516,9.88E-03
2.517,9.26E-03
2.518,8.80E-03
2.519,8.49E-03
2.52,8.29E-03
2.521,8.19E-03
2.522,8.18E-03
2.523,8.24E-03
2.524,8.37E-03
2.525,8.54E-03
2.526,8.76E-03
2.527,9.03E-03
2.528,9.34E-03
2.529,9.69E-03
2.53,1.01E-02
2.531,1.05E-02
2.532,1.10E-02
2.533,1.15E-02
2.534,1.20E-02
2.535,1.26E-02
2.536,1.31E-02
2.537,1.37E-02
2.538,1.43E-02
2.539,1.48E-02
2.54,1.54E-02
2.541,1.60E-02
2.542,1.66E-02
2.543,1.71E-02
2.544,1.77E-02
2.545,1.84E-02
2.546,1.90E-02
2.547,1.97E-02
2.548,2.04E-02
2.549,2.11E-02
2.55,2.19E-02
2.551,2.28E-02
2.552,2.38E-02
2.553,2.48E-02
2.554,2.60E-02
2.555,2.75E-02
2.556,2.93E-02
2.557,3.15E-02
2.558,3.29E-02
