Elapsed time,ii
2.476,1.25E-01
2.477,8.17E-02
2.478,1.08E-01
2.479,5.91E-02
2.48,7.98E-02
2.481,7.95E-02
2.482,1.07E-01
2.483,1.04E-01
2.484,7.54E-02
2.485,1.16E-01
2.486,9.58E-02
2.487,6.47E-02
2.488,1.18E-01
2.489,7.75E-02
2.49,7.67E-02
2.491,9.35E-02
2.492,6.60E-02
2.493,1.21E-01
2.494,1.02E-01
2.495,8.55E-02
2.496,6.74E-02
2.497,7.02E-02
2.498,7.74E-02
2.499,7.12E-02
2.5,8.95E-02
2.501,8.81E-02
2.502,1.18E-01
2.503,8.14E-02
2.504,1.25E-01
2.505,3.44E-02
2.506,6.19E-02
2.507,1.08E-01
2.508,5.37E-02
2.509,1.17E-01
2.51,1.05E-01
2.511,6.37E-02
2.512,8.72E-02
2.513,1.19E-01
2.514,8.53E-02
2.515,1.04E-01
2.516,3.16E-02
2.517,1.07E-01
2.518,1.05E-01
2.519,6.61E-02
2.52,7.94E-02
2.521,7.85E-02
2.522,5.25E-02
2.523,7.10E-02
2.524,1.13E-01
2.525,3.86E-02
2.526,7.76E-02
2.527,4.93E-02
2.528,9.91E-02
2.529,1.13E-01
2.53,1.25E-01
2.531,5.70E-02
2.532,9.29E-02
2.533,9.32E-02
2.534,4.42E-02
2.535,1.15E-01
2.536,7.23E-02
2.537,6.83E-02
2.538,2.80E-02
2.539,1.05E-01
2.54,5.53E-02
2.541,1.15E-01
2.542,4.87E-02
2.543,1.22E-01
2.544,2.96E-02
2.545,5.48E-02
2.546,7.41E-02
2.547,5.01E-02
2.548,1.19E-01
2.549,1.21E-01
2.55,9.56E-02
2.551,8.80E-02
2.552,8.47E-02
2.553,1.01E-01
2.554,8.54E-02
2.555,1.04E-01
2.556,5.01E-02
2.557,7.71E-02
2.558,1.04E-01
